눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적,target
74.5,9.166666666666666,0.0675675675675675,37.0,47.0,0.7872340425531915,-0.0185688405797101,0.8736059479553904,88,48,63,1571.57,9.0,13.0,0.08,2.24458774459102,0.478148679773577,0.684451272094306,7
63.5,8.5,0.15,34.66666666666667,42.0,0.8253968253968255,0.0079545454545454,0.8137651821862348,83,42,56,1450.68,7.33,12.33,0.23,2.18076281178556,0.641524003395841,0.611660955786583,7
65.0,8.166666666666668,0.0909090909090909,35.833333333333336,41.5,0.8634538152610443,0.0139372822299651,0.8467741935483871,79,40,55,1469.52,7.67,12.0,0.16,2.29993056764953,0.483788350714191,0.557454712289911,7
64.5,7.666666666666667,0.0983606557377049,29.83333333333333,41.0,0.7276422764227642,0.0059630292188431,0.8483606557377049,76,41,55,1570.0,7.33,11.67,0.14,2.32981335295054,0.432003809657,0.573347139431419,7
73.0,8.0,0.0519480519480519,37.16666666666666,46.5,0.7992831541218638,0.009481961147086,0.8913857677902621,83,47,66,2048.85,10.33,14.33,0.1,2.37174234983038,0.506984969227273,0.709084101051427,6
62.0,7.5,0.0428571428571428,29.83333333333333,39.0,0.7649572649572649,0.020435069215557,0.8951965065502183,70,39,56,1884.0,8.0,11.67,0.06,2.20162412800323,0.390555289556188,0.450547438233585,6
79.0,9.5,0.0588235294117647,37.16666666666666,51.0,0.7287581699346405,-0.0023076923076923,0.9386281588447654,92,51,73,1733.28,7.67,12.0,0.18,2.06408182236412,0.448338984689293,0.778754890782181,1
74.5,9.166666666666668,0.1219512195121951,34.833333333333336,49.0,0.7108843537414966,-0.0029166666666666,0.9053030303030304,86,48,68,1822.77,7.67,14.0,0.21,2.12703324949246,0.652499207086983,0.768144789487674,1
56.5,7.166666666666667,0.0,30.0,36.5,0.821917808219178,-0.0045454545454545,0.7552742616033755,71,36,48,1262.28,10.0,12.33,0.08,2.94136768832168,0.405492319596354,0.453392564669283,3
66.0,8.333333333333332,0.0769230769230769,42.5,43.5,0.9770114942528736,-0.0230934479054779,0.7546468401486989,87,42,53,1681.47,11.67,15.33,0.05,2.54331724637771,0.661997947960088,0.66549424827154,1
60.5,8.5,0.14,31.0,39.0,0.7948717948717948,0.0159468438538206,0.763265306122449,80,39,53,1356.48,7.67,12.0,0.19,2.29567655165566,0.657552722371852,0.572337115834348,3
75.5,8.833333333333332,0.0481927710843373,37.66666666666667,48.0,0.7847222222222223,0.0080330004342162,0.8964285714285715,87,48,65,2150.12,10.67,15.0,0.11,2.27718985588085,0.446099093441083,0.695540291787213,2
67.5,7.833333333333334,0.0317460317460317,34.0,43.0,0.7906976744186046,-0.0178861788617886,0.8458498023715415,76,43,57,1949.94,11.67,15.0,0.03,2.41336015691461,0.508540294093115,0.606110975007473,6
58.5,7.833333333333334,0.1777777777777777,34.16666666666667,39.0,0.8760683760683762,0.0393939393939394,0.7228915662650602,81,39,49,1343.13,10.33,13.0,0.03,2.77778886317299,0.624910608530554,0.527649299409504,3
64.5,7.833333333333334,0.0821917808219178,30.166666666666668,40.0,0.7541666666666667,-0.006265664160401,0.854251012145749,75,40,57,2147.76,9.0,13.0,0.12,2.31943049008824,0.549359841060749,0.572798466986086,2
74.0,9.166666666666668,0.1772151898734177,40.16666666666667,48.5,0.8281786941580757,0.0189200680272108,0.8921933085501859,90,47,64,1824.34,8.0,13.67,0.18,2.09194972149003,0.614814777026775,0.814240591953905,1
61.0,8.0,0.09375,34.66666666666667,40.0,0.8666666666666668,-0.0124999999999999,0.8382978723404255,79,39,57,1462.46,6.0,11.0,0.23,2.24266656938012,0.574973546546283,0.527521484830281,7
79.0,9.5,0.0625,38.66666666666666,53.0,0.7295597484276729,0.0024928774928774,0.8707482993197279,94,55,77,2771.84,11.0,16.33,0.15,2.17404461157707,0.502719027876668,0.867035484221872,4
74.0,9.166666666666668,0.0666666666666666,37.66666666666666,46.5,0.8100358422939068,0.0013876040703052,0.8561151079136691,83,46,62,2173.66,12.0,15.67,0.0,2.36065518427386,0.483894866760905,0.703942757480971,2
72.0,8.666666666666666,0.1052631578947368,34.833333333333336,46.0,0.7572463768115942,0.0,0.8992248062015504,84,47,65,1668.12,8.33,12.33,0.15,2.30237486613443,0.518906745385709,0.669905675370985,1
75.0,9.0,0.0641025641025641,39.5,48.5,0.8144329896907216,0.0012755102040816,0.856140350877193,91,49,67,2185.44,10.33,15.0,0.14,2.32331820372805,0.483008464024884,0.7501793405111,2
71.5,8.666666666666666,0.0617283950617283,30.666666666666668,47.0,0.6524822695035462,-0.0369614512471655,0.8949416342412452,87,51,75,1761.54,7.67,12.33,0.24,2.19669101845945,0.572917216239539,0.655849444860998,1
66.5,7.5,0.0357142857142857,34.83333333333333,42.0,0.8293650793650793,0.0463386727688787,0.8146718146718147,74,41,53,1679.12,12.67,14.0,-0.11,3.1535465863911,0.317921970262196,0.477944914271801,1
65.5,8.666666666666666,0.1343283582089552,30.166666666666668,42.0,0.7182539682539683,0.0155984117980714,0.8666666666666667,80,42,59,1347.06,6.67,11.33,0.21,2.12496858824947,0.581390329036251,0.601852172819561,3
65.5,8.166666666666668,0.0895522388059701,33.5,42.5,0.788235294117647,0.0016611295681063,0.8548387096774194,85,43,59,1240.3,6.67,11.0,0.18,2.26421160317433,0.527053455326108,0.589188424415437,3
68.0,7.833333333333334,0.0526315789473684,35.333333333333336,43.0,0.8217054263565892,-0.0135281385281385,0.8712121212121212,80,41,58,1758.4,10.33,13.0,0.03,2.4664343097699,0.340804462907901,0.519021593670702,1
66.5,7.666666666666667,0.0746268656716417,29.0,43.0,0.6744186046511628,0.014069264069264,0.8549019607843137,81,44,61,1759.19,8.67,13.0,0.1,2.43904409121741,0.490140793911464,0.633307412478981,1
64.0,7.333333333333333,0.0151515151515151,21.666666666666664,39.5,0.5485232067510548,0.0259615384615384,0.8803418803418803,74,43,62,1589.62,8.67,12.33,0.1,2.39235234410581,0.43288167484635,0.496482781903139,7
64.0,8.0,0.1186440677966101,30.0,42.5,0.7058823529411765,0.0083333333333333,0.819672131147541,81,43,59,1780.38,6.67,12.33,0.2,2.17998693164211,0.676620738001986,0.64352613001874,1
66.5,8.833333333333332,0.1515151515151515,38.66666666666666,43.0,0.8992248062015503,0.027056277056277,0.8023255813953488,82,41,53,1502.49,9.67,13.33,0.15,2.3882388797308,0.556745349522485,0.58962886618599,7
78.0,9.166666666666668,0.1333333333333333,37.16666666666667,52.5,0.707936507936508,0.0223311546840958,0.8536585365853658,97,57,78,2995.56,9.33,15.67,0.18,2.08645276064645,0.659062887409293,0.953312461915604,9
67.5,8.0,0.1014492753623188,32.5,45.0,0.7222222222222222,0.0247035573122529,0.8171641791044776,88,46,65,2362.85,8.67,14.33,0.14,2.44425785899304,0.69918548936896,0.754446131044851,8
76.5,9.666666666666666,0.131578947368421,44.33333333333333,51.0,0.8692810457516339,-0.003273007316134,0.8293515358361775,108,51,69,1755.26,8.67,13.67,0.18,2.17184940797123,0.6442127017034,0.868579251396507,1
69.0,7.666666666666667,0.0845070422535211,30.666666666666668,44.5,0.6891385767790262,0.0012626262626262,0.8941176470588236,80,45,62,1971.13,9.67,13.67,0.1,2.34484664068483,0.512626408647822,0.67545835637195,6
66.0,8.666666666666666,0.0714285714285714,37.66666666666666,42.0,0.8968253968253967,0.0,0.8619246861924686,76,40,54,1334.5,9.0,12.33,0.12,2.30063370602881,0.508160770182626,0.486167258366066,3
65.5,8.0,0.0149253731343283,31.666666666666664,42.0,0.753968253968254,0.0022688598979013,0.8113207547169812,85,45,61,1730.14,11.33,14.67,0.08,2.59892735705412,0.454299323700133,0.576757566220305,1
80.5,8.666666666666666,0.036144578313253,39.0,52.0,0.75,-0.0192307692307692,0.96309963099631,88,51,68,1995.47,10.0,13.67,0.05,2.24777686450521,0.48506772049766,0.779192131923045,6
73.5,8.833333333333332,0.088235294117647,40.16666666666667,46.0,0.8731884057971016,0.0099667774086378,0.818815331010453,86,45,59,2062.98,12.33,15.33,-0.03,2.59646098134978,0.383940508122683,0.682205620242117,6
76.0,9.5,0.1818181818181818,43.0,50.0,0.86,0.0232092837134853,0.8540925266903915,96,47,63,1707.38,9.0,14.0,0.13,2.38302572075013,0.684085880028605,0.843828110333679,1
66.5,7.666666666666667,0.0833333333333333,34.833333333333336,43.5,0.8007662835249043,-0.0132135306553911,0.8875,78,42,59,1843.97,7.67,13.0,0.22,2.10131240015573,0.594348008440904,0.600696313269309,1
76.0,9.333333333333332,0.0909090909090909,34.833333333333336,49.5,0.7037037037037037,0.0045008183306055,0.8825622775800712,96,50,72,1898.13,8.0,13.67,0.24,2.31606446337081,0.631397029508339,0.80439377613191,6
65.5,8.666666666666666,0.1343283582089552,43.5,42.5,1.0235294117647058,0.037375415282392,0.7886792452830189,87,41,56,1719.15,10.33,14.0,0.15,2.58801720731578,0.537907531617646,0.576618078585844,1
70.5,8.333333333333334,0.048780487804878,21.5,42.5,0.5058823529411764,0.0083333333333333,0.915057915057915,79,46,66,1694.03,9.33,12.67,0.11,2.33259249521032,0.407712294926063,0.578745716625116,1
63.5,8.166666666666668,0.1403508771929824,37.83333333333333,43.0,0.87984496124031,0.0239130434782608,0.7821011673151751,86,40,53,1469.52,7.67,12.0,0.21,2.37774099492759,0.579254289906202,0.627403058010341,7
63.0,7.5,0.0166666666666666,24.0,37.5,0.64,-0.0106837606837606,0.8192771084337349,74,39,54,1942.88,8.33,12.67,0.07,2.52199743039197,0.45175193014984,0.56414737872356,6
62.0,7.666666666666667,0.1228070175438596,34.16666666666667,40.5,0.8436213991769549,0.0223378212974296,0.8174273858921162,77,38,50,1491.5,7.67,12.0,0.17,2.30987179084214,0.531970637410633,0.557868832847028,7
66.0,7.333333333333333,0.0153846153846153,33.5,41.5,0.8072289156626506,-0.0081395348837209,0.8605577689243028,73,41,53,2041.0,12.0,15.33,-0.03,2.49893237429137,0.416234909912119,0.550177055887079,6
64.5,7.166666666666666,0.0615384615384615,33.0,40.5,0.8148148148148148,0.0137195121951219,0.869198312236287,71,42,56,1582.56,9.33,13.0,0.03,2.41411071824716,0.470044773949018,0.51813105827219,7
68.0,9.166666666666668,0.1343283582089552,34.0,44.0,0.7727272727272727,0.0036175710594315,0.8199233716475096,88,44,63,1526.04,7.67,12.67,0.17,2.35657036490284,0.624696530729854,0.652788067465401,7
61.5,7.333333333333334,0.0909090909090909,33.5,40.5,0.8271604938271605,0.010670731707317,0.8368200836820083,77,41,58,1516.62,9.0,13.33,0.12,2.40006695639184,0.601361643354332,0.542998189958024,7
75.5,9.833333333333332,0.0975609756097561,44.33333333333333,48.0,0.923611111111111,0.0067303517151541,0.8344594594594594,95,49,66,2081.82,12.0,15.67,0.08,2.47310848263739,0.490385188600148,0.730619533579186,2
64.5,8.333333333333332,0.03125,29.33333333333333,40.5,0.7242798353909464,0.0134146341463414,0.80078125,79,41,56,1648.5,10.0,14.0,0.08,2.54460868210402,0.45044428232563,0.543088239094507,1
65.5,8.333333333333334,0.0454545454545454,29.333333333333336,41.0,0.7154471544715447,0.0023809523809523,0.816793893129771,81,43,57,1752.12,11.0,14.67,0.08,2.57915529216511,0.482870379330349,0.600322452374649,1
73.5,9.0,0.081081081081081,27.5,46.0,0.5978260869565217,0.0130023640661938,0.8545454545454545,83,47,66,2176.02,10.33,15.33,0.12,2.34692922746474,0.487372190763793,0.712394706220636,2
73.0,7.833333333333334,0.05,29.5,47.5,0.6210526315789474,-0.0135314995563442,0.9423076923076924,81,50,71,1992.33,8.67,13.33,0.12,2.24679648026139,0.460791657622486,0.704062415358804,6
74.5,9.166666666666668,0.1234567901234567,30.5,46.5,0.6559139784946236,0.009481961147086,0.8741258741258742,90,49,70,2263.16,10.0,14.33,0.14,2.41456232651502,0.505976059054022,0.808510419442134,2
80.5,9.333333333333334,0.0795454545454545,43.0,52.0,0.8269230769230769,0.0264520902700702,0.8603174603174604,100,50,69,2602.28,12.33,17.33,0.1,2.44835922061633,0.485231743937537,0.920970356236759,4
67.0,7.166666666666666,0.0,25.5,42.0,0.6071428571428571,-0.0215541690300623,0.9176954732510288,72,43,57,1814.92,11.0,14.33,0.03,2.31263376604383,0.466235814379592,0.590775485331445,1
64.0,7.833333333333334,0.0476190476190476,31.666666666666664,40.5,0.7818930041152263,0.0045787545787545,0.8306451612903226,78,42,57,1752.9,9.33,13.0,0.1,2.36551718628427,0.454792550419158,0.53490906395382,1
66.5,7.5,0.0147058823529411,26.833333333333336,41.5,0.6465863453815262,0.0008710801393728,0.85546875,76,43,60,1921.68,11.67,14.33,0.03,2.59371364366911,0.458571112603932,0.591983376286759,6
76.5,9.333333333333332,0.0128205128205128,40.0,49.5,0.8080808080808081,-0.0391836734693877,0.8290322580645161,101,50,67,2475.89,12.67,17.33,0.12,2.48194418263029,0.559944709379761,0.881521416340861,8
74.5,8.5,0.1025641025641025,34.5,48.5,0.711340206185567,0.0216836734693877,0.8921933085501859,92,49,70,1935.03,8.0,13.33,0.14,2.25187649798195,0.616811228198839,0.79086908552855,6
65.0,8.666666666666666,0.1384615384615384,32.33333333333333,42.5,0.76078431372549,0.0049889135254988,0.8387096774193549,83,43,59,1452.25,8.0,12.33,0.14,2.23240026980506,0.585934501914688,0.608614207121931,7
61.5,7.5,0.0677966101694915,27.0,39.0,0.6923076923076923,0.0026315789473684,0.8208333333333333,77,40,54,1672.05,9.0,13.33,0.14,2.36262586970006,0.529070379077468,0.546530853283404,1
74.5,10.0,0.1794871794871795,38.83333333333333,50.0,0.7766666666666666,0.0,0.8262411347517731,94,52,72,2455.48,10.33,16.67,0.26,2.07495027112632,0.716487985212131,0.842324516930465,8
65.5,7.833333333333334,0.0869565217391304,31.83333333333333,42.0,0.7579365079365079,0.0,0.8406374501992032,84,46,64,1547.24,9.67,13.67,0.15,2.51844657836636,0.623035589152655,0.596336118867831,7
66.5,8.166666666666668,0.1,35.0,44.5,0.7865168539325843,0.0095959595959596,0.8962655601659751,83,45,62,1537.03,6.67,12.0,0.28,1.90202422310602,0.521086622256179,0.635907486235306,7
66.5,7.5,0.0298507462686567,29.5,42.0,0.7023809523809523,0.0022688598979013,0.832089552238806,81,44,62,2362.85,9.67,14.0,0.02,2.49085335901946,0.429263936583334,0.657112468130498,8
61.0,7.666666666666667,0.0727272727272727,25.166666666666668,37.5,0.6711111111111111,0.0071428571428571,0.8151260504201681,71,38,51,1735.63,9.33,12.67,0.0,2.52237096560279,0.402422949428687,0.505343696640937,1
62.5,8.0,0.1147540983606557,30.0,39.0,0.7692307692307693,0.0039473684210526,0.8628318584070797,74,40,54,1139.82,7.33,10.67,0.06,2.22545947493974,0.494609560022601,0.475962844832922,3
64.5,7.833333333333334,0.0757575757575757,29.33333333333333,41.0,0.7154471544715447,0.0121951219512195,0.8765957446808511,74,43,60,1648.5,9.33,12.33,0.11,2.27542912134886,0.500617707511018,0.512512931272433,1
69.5,8.666666666666666,0.1492537313432835,40.5,46.5,0.8709677419354839,0.0166666666666666,0.828996282527881,92,45,58,1766.25,10.33,14.33,0.12,2.25514344542887,0.546778873927469,0.688126233495465,1
76.5,9.5,0.1447368421052631,40.5,50.0,0.81,0.0032012805122048,0.8657243816254417,90,50,67,2185.44,10.33,15.0,0.18,2.13133795263808,0.600902418491813,0.845607470358265,2
60.5,7.166666666666666,0.0169491525423728,27.166666666666664,38.0,0.7149122807017543,-0.0107415107415107,0.8143459915611815,75,41,55,1560.58,9.67,13.33,0.08,2.62693170687886,0.507711633689222,0.500882785901405,7
66.0,7.833333333333334,0.0625,30.666666666666664,42.0,0.7301587301587301,-0.0085470085470085,0.8884462151394422,78,43,59,1942.88,9.33,14.0,0.16,2.33278561314657,0.547285634716352,0.575997516671646,6
77.0,9.166666666666668,0.0744680851063829,38.83333333333333,51.0,0.761437908496732,-0.0199226305609284,0.8542372881355932,97,52,75,2535.55,10.33,16.67,0.23,2.29082263634678,0.647759182252062,0.840323298290095,8
73.5,9.0,0.0609756097560975,40.5,47.5,0.8526315789473684,-0.0148624667258207,0.8362369337979094,92,46,63,2176.02,11.67,16.33,0.15,2.4712327729314,0.53167575044742,0.707803918897033,2
75.5,9.333333333333332,0.056338028169014,38.16666666666666,48.0,0.7951388888888888,0.0052173913043478,0.8225255972696246,90,46,61,1934.24,10.67,13.67,0.09,2.50018468254279,0.366431012777584,0.711511006192246,6
64.5,8.166666666666668,0.0579710144927536,29.666666666666668,41.5,0.714859437751004,-0.001451800232288,0.8577235772357723,77,41,57,1632.8,8.33,13.0,0.19,2.24446777153394,0.43884813020363,0.552286649204471,1
61.5,8.0,0.1764705882352941,35.16666666666667,40.5,0.8683127572016462,0.0439560439560439,0.8333333333333334,80,40,57,1398.87,7.0,11.33,0.19,2.32368212212138,0.48938495815487,0.539390890775646,7
68.0,8.333333333333334,0.0714285714285714,36.0,43.5,0.8275862068965517,0.0018498942917547,0.8687258687258688,84,42,59,1694.03,7.67,12.33,0.2,2.27978096893018,0.490191608103414,0.659137959401996,1
62.5,8.166666666666668,0.0909090909090909,29.666666666666668,40.5,0.7325102880658436,-0.0140243902439024,0.8388429752066116,82,42,59,1589.62,8.0,12.33,0.26,2.14112346324876,0.59805851997767,0.586605947879102,7
78.5,10.0,0.1724137931034483,38.83333333333333,52.5,0.7396825396825396,0.0147058823529411,0.8639455782312925,101,54,77,2486.88,10.0,16.67,0.29,2.0801164631919,0.700655368624285,0.984149949071303,8
65.5,8.166666666666668,0.1232876712328767,31.83333333333333,41.5,0.7670682730923695,-0.016860465116279,0.8508064516129032,80,42,58,1752.12,9.0,14.0,0.19,2.27825198825878,0.617861253693421,0.60682936916811,1
67.5,8.333333333333334,0.1666666666666666,31.666666666666664,45.5,0.6959706959706959,0.0094202898550724,0.8656126482213439,89,47,66,1601.4,7.67,13.33,0.22,2.24528539534269,0.656450372200131,0.696479088514038,7
81.0,9.5,0.1162790697674418,37.66666666666666,53.5,0.7040498442367601,0.01764500349406,0.9140893470790378,96,54,75,2579.51,8.33,14.67,0.17,2.05804268635025,0.46361427758172,0.914113560647926,4
65.0,8.166666666666668,0.0259740259740259,35.833333333333336,40.5,0.8847736625514404,-0.0085995085995086,0.8255813953488372,79,41,57,1632.8,11.33,14.33,0.04,2.68266717566742,0.573954626558518,0.513712958626111,1
70.0,8.666666666666666,0.1388888888888889,36.333333333333336,46.5,0.7813620071684588,0.0122571692876965,0.8544061302681992,90,47,66,1857.31,7.67,13.67,0.27,2.02811659384804,0.613917329409153,0.728662095462884,6
74.5,9.166666666666668,0.0694444444444444,35.66666666666667,46.5,0.7670250896057349,0.0034722222222222,0.8091872791519434,87,47,63,2294.56,12.33,16.67,0.02,2.40405995167261,0.543294156010826,0.69369058343899,2
74.5,8.333333333333332,0.0759493670886076,27.83333333333333,46.5,0.5985663082437276,-0.0009250693802035,0.911439114391144,78,49,69,1886.36,10.33,13.33,0.02,2.31957013273108,0.318805155577743,0.649677839792193,6
80.0,9.333333333333334,0.1294117647058823,44.16666666666666,52.5,0.8412698412698413,0.0174165457184325,0.912280701754386,97,50,70,2276.5,6.67,12.67,0.2,1.97063274114712,0.53627400853856,0.911316112379028,2
70.0,7.833333333333334,0.1466666666666666,37.0,45.5,0.8131868131868132,0.0536231884057971,0.8774703557312253,80,45,60,1975.06,10.67,15.33,0.09,2.27562573505243,0.598057648047318,0.64701058940858,6
74.0,9.666666666666666,0.0963855421686747,45.33333333333333,48.5,0.9347079037800686,0.0048936170212765,0.8781362007168458,96,48,67,1889.5,9.33,14.33,0.16,2.16736128989399,0.501191477152485,0.74035230232651,6
77.0,9.333333333333334,0.0632911392405063,32.833333333333336,48.5,0.6769759450171822,0.0216836734693877,0.8975265017667845,86,50,70,2535.55,10.33,15.0,0.09,2.21689846934859,0.394154964988127,0.755121905462664,8
64.5,7.833333333333334,0.1363636363636363,34.833333333333336,43.0,0.8100775193798451,0.0037878787878787,0.8728813559322034,76,43,57,1860.45,7.67,13.33,0.17,1.94171936714258,0.603298924825013,0.605136951956278,6
65.5,8.666666666666666,0.1333333333333333,35.83333333333333,43.5,0.8237547892720305,0.0092788971367974,0.79296875,85,45,59,1489.93,10.0,13.33,0.1,2.38947009623304,0.637397964962779,0.610739967722389,7
66.5,8.333333333333332,0.1044776119402985,27.0,42.5,0.6352941176470588,-0.0102436323366555,0.8326848249027238,81,44,62,1843.97,7.67,12.67,0.16,2.28217360490265,0.523526822447897,0.642173247638033,1
65.5,8.0,0.15625,33.0,44.5,0.7415730337078652,-0.0055611729019211,0.865546218487395,79,45,62,2160.32,5.67,12.33,0.25,1.90222434246704,0.809693862909263,0.713112914274008,2
